country,city,date,rain_sum
GB,London,2023-05-21,0.0
GB,London,2023-05-22,0.0
GB,London,2023-05-23,0.0
GB,London,2023-05-24,0.0
GB,London,2023-05-25,0.0
GB,London,2023-05-26,0.0
GB,London,2023-05-27,0.0
GB,London,2023-05-28,0.0
GB,London,2023-05-29,0.0
GB,London,2023-05-30,0.0
GB,London,2023-05-31,0.0
GB,London,2023-06-01,0.0
GB,London,2023-06-02,0.0
GB,London,2023-06-03,0.0
GB,London,2023-06-04,0.0
GB,London,2023-06-05,0.0
GB,London,2023-06-06,0.1
GB,London,2023-06-07,0.0
GB,London,2023-06-08,0.0
GB,London,2023-06-09,0.0
GB,London,2023-06-10,0.0
GB,London,2023-06-11,0.0
GB,London,2023-06-12,5.7
GB,London,2023-06-13,0.0
GB,London,2023-06-14,0.0
GB,London,2023-06-15,0.0
GB,London,2023-06-16,0.0
GB,London,2023-06-17,2.1
GB,London,2023-06-18,16.9
GB,London,2023-06-19,0.9
GB,London,2023-06-20,5.9
GB,London,2023-06-21,1.0
GB,London,2023-06-22,0.0
GB,London,2023-06-23,0.0
GB,London,2023-06-24,0.2
GB,London,2023-06-25,0.1
GB,London,2023-06-26,0.0
GB,London,2023-06-27,0.0
GB,London,2023-06-28,0.5
GB,London,2023-06-29,5.5
GB,London,2023-06-30,0.6
GB,London,2023-07-01,0.2
GB,London,2023-07-02,0.0
GB,London,2023-07-03,0.7
GB,London,2023-07-04,14.8
GB,London,2023-07-05,4.4
GB,London,2023-07-06,0.0
GB,London,2023-07-07,0.0
GB,London,2023-07-08,12.6
GB,London,2023-07-09,4.9
GB,London,2023-07-10,0.0
GB,London,2023-07-11,4.0
GB,London,2023-07-12,1.0
GB,London,2023-07-13,0.5
GB,London,2023-07-14,7.8
GB,London,2023-07-15,1.4
GB,London,2023-07-16,0.0
GB,London,2023-07-17,0.6
GB,London,2023-07-18,0.1
GB,London,2023-07-19,0.4
GB,London,2023-07-20,0.1
GB,London,2023-07-21,0.1
GB,London,2023-07-22,10.7
GB,London,2023-07-23,0.9
GB,London,2023-07-24,2.3
GB,London,2023-07-25,0.7
GB,London,2023-07-26,10.0
GB,London,2023-07-27,5.1
GB,London,2023-07-28,0.2
GB,London,2023-07-29,0.7
GB,London,2023-07-30,3.2
GB,London,2023-07-31,2.6
GB,London,2023-08-01,2.0
GB,London,2023-08-02,16.8
GB,London,2023-08-03,0.1
GB,London,2023-08-04,0.4
GB,London,2023-08-05,18.2
GB,London,2023-08-06,0.9
GB,London,2023-08-07,0.0
GB,London,2023-08-08,2.4
GB,London,2023-08-09,0.0
GB,London,2023-08-10,0.0
GB,London,2023-08-11,0.6
GB,London,2023-08-12,0.5
GB,London,2023-08-13,0.3
GB,London,2023-08-14,3.8
GB,London,2023-08-15,0.2
GB,London,2023-08-16,0.2
GB,London,2023-08-17,0.1
GB,London,2023-08-18,4.2
GB,London,2023-08-19,0.2
GB,London,2023-08-20,0.4
GB,London,2023-08-21,0.0
GB,London,2023-08-22,0.0
GB,London,2023-08-23,0.0
GB,London,2023-08-24,1.3
GB,London,2023-08-25,0.1
GB,London,2023-08-26,1.2
GB,London,2023-08-27,0.2
GB,London,2023-08-28,0.2
GB,London,2023-08-29,0.0
GB,London,2023-08-30,0.3
GB,London,2023-08-31,1.3
GB,London,2023-09-01,1.4
GB,London,2023-09-02,0.4
GB,London,2023-09-03,0.0
GB,London,2023-09-04,0.0
GB,London,2023-09-05,0.0
GB,London,2023-09-06,0.0
GB,London,2023-09-07,0.0
GB,London,2023-09-08,0.0
GB,London,2023-09-09,0.0
GB,London,2023-09-10,1.6
GB,London,2023-09-11,0.0
GB,London,2023-09-12,2.9
GB,London,2023-09-13,0.1
GB,London,2023-09-14,0.0
GB,London,2023-09-15,0.0
GB,London,2023-09-16,0.0
GB,London,2023-09-17,4.9
GB,London,2023-09-18,7.2
GB,London,2023-09-19,0.4
GB,London,2023-09-20,27.4
GB,London,2023-09-21,5.4
GB,London,2023-09-22,1.5
GB,London,2023-09-23,0.0
GB,London,2023-09-24,0.0
GB,London,2023-09-25,0.2
GB,London,2023-09-26,1.8
GB,London,2023-09-27,0.0
GB,London,2023-09-28,0.4
GB,London,2023-09-29,2.1
GB,London,2023-09-30,0.0
GB,London,2023-10-01,0.0
GB,London,2023-10-02,4.1
GB,London,2023-10-03,0.3
GB,London,2023-10-04,0.0
GB,London,2023-10-05,0.2
GB,London,2023-10-06,0.0
GB,London,2023-10-07,0.0
GB,London,2023-10-08,0.0
GB,London,2023-10-09,0.0
GB,London,2023-10-10,0.0
GB,London,2023-10-11,1.5
GB,London,2023-10-12,15.5
GB,London,2023-10-13,13.3
GB,London,2023-10-14,0.3
GB,London,2023-10-15,0.0
GB,London,2023-10-16,0.0
GB,London,2023-10-17,0.0
GB,London,2023-10-18,7.3
GB,London,2023-10-19,7.3
GB,London,2023-10-20,9.9
GB,London,2023-10-21,3.4
GB,London,2023-10-22,0.0
GB,London,2023-10-23,0.8
GB,London,2023-10-24,3.2
GB,London,2023-10-25,0.8
GB,London,2023-10-26,2.6
GB,London,2023-10-27,1.7
GB,London,2023-10-28,10.6
GB,London,2023-10-29,5.8
GB,London,2023-10-30,0.8
GB,London,2023-10-31,2.5
GB,London,2023-11-01,11.2
GB,London,2023-11-02,17.9
GB,London,2023-11-03,5.7
GB,London,2023-11-04,5.5
GB,London,2023-11-05,0.1
GB,London,2023-11-06,0.0
GB,London,2023-11-07,0.1
GB,London,2023-11-08,3.3
GB,London,2023-11-09,0.1
GB,London,2023-11-10,1.7
GB,London,2023-11-11,0.0
GB,London,2023-11-12,2.0
GB,London,2023-11-13,12.5
GB,London,2023-11-14,6.1
GB,London,2023-11-15,0.0
GB,London,2023-11-16,3.0
GB,London,2023-11-17,1.3
GB,London,2023-11-18,5.4
GB,London,2023-11-19,0.0
GB,London,2023-11-20,3.0
GB,London,2023-11-21,0.7
GB,London,2023-11-22,0.0
GB,London,2023-11-23,0.2
GB,London,2023-11-24,0.1
GB,London,2023-11-25,0.0
GB,London,2023-11-26,4.9
GB,London,2023-11-27,5.1
GB,London,2023-11-28,0.0
GB,London,2023-11-29,0.0
GB,London,2023-11-30,0.0
GB,London,2023-12-01,0.0
GB,London,2023-12-02,0.0
GB,London,2023-12-03,6.2
GB,London,2023-12-04,7.8
GB,London,2023-12-05,2.5
GB,London,2023-12-06,0.0
GB,London,2023-12-07,5.7
GB,London,2023-12-08,0.0
GB,London,2023-12-09,7.9
GB,London,2023-12-10,2.1
GB,London,2023-12-11,0.0
GB,London,2023-12-12,7.3
GB,London,2023-12-13,0.5
GB,London,2023-12-14,0.9
GB,London,2023-12-15,0.0
GB,London,2023-12-16,0.0
GB,London,2023-12-17,0.0
GB,London,2023-12-18,0.0
GB,London,2023-12-19,12.7
GB,London,2023-12-20,0.0
GB,London,2023-12-21,0.3
GB,London,2023-12-22,0.3
GB,London,2023-12-23,0.0
GB,London,2023-12-24,1.2
GB,London,2023-12-25,3.2
GB,London,2023-12-26,0.2
GB,London,2023-12-27,6.3
GB,London,2023-12-28,0.4
GB,London,2023-12-29,1.5
GB,London,2023-12-30,3.6
GB,London,2023-12-31,7.6
GB,London,2024-01-01,10.5
JP,Kyoto,2021-01-01,0.0
JP,Kyoto,2021-01-02,0.0
JP,Kyoto,2021-01-03,0.0
JP,Kyoto,2021-01-04,0.0
JP,Kyoto,2021-01-05,0.0
JP,Kyoto,2021-01-06,0.0
JP,Kyoto,2021-01-07,0.8
JP,Kyoto,2021-01-08,0.0
JP,Kyoto,2021-01-09,0.0
JP,Kyoto,2021-01-10,0.0
JP,Kyoto,2021-01-11,0.0
JP,Kyoto,2021-01-12,0.9
JP,Kyoto,2021-01-13,0.0
JP,Kyoto,2021-01-14,0.0
JP,Kyoto,2021-01-15,0.0
JP,Kyoto,2021-01-16,1.3
JP,Kyoto,2021-01-17,0.1
JP,Kyoto,2021-01-18,0.1
JP,Kyoto,2021-01-19,0.1
JP,Kyoto,2021-01-20,0.0
JP,Kyoto,2021-01-21,0.0
JP,Kyoto,2021-01-22,7.2
JP,Kyoto,2021-01-23,22.8
JP,Kyoto,2021-01-24,14.7
JP,Kyoto,2021-01-25,0.0
JP,Kyoto,2021-01-26,10.3
JP,Kyoto,2021-01-27,9.1
JP,Kyoto,2021-01-28,0.0
JP,Kyoto,2021-01-29,1.0
JP,Kyoto,2021-01-30,0.1
JP,Kyoto,2021-01-31,0.0
JP,Kyoto,2021-02-01,2.7
JP,Kyoto,2021-02-02,14.0
JP,Kyoto,2021-02-03,0.1
JP,Kyoto,2021-02-04,0.0
JP,Kyoto,2021-02-05,0.0
JP,Kyoto,2021-02-06,0.1
JP,Kyoto,2021-02-07,0.1
JP,Kyoto,2021-02-08,1.3
JP,Kyoto,2021-02-09,0.0
JP,Kyoto,2021-02-10,0.2
JP,Kyoto,2021-02-11,0.0
JP,Kyoto,2021-02-12,0.0
JP,Kyoto,2021-02-13,0.2
JP,Kyoto,2021-02-14,0.0
JP,Kyoto,2021-02-15,41.6
JP,Kyoto,2021-02-16,0.0
JP,Kyoto,2021-02-17,0.1
JP,Kyoto,2021-02-18,0.0
JP,Kyoto,2021-02-19,0.0
JP,Kyoto,2021-02-20,0.0
JP,Kyoto,2021-02-21,0.0
JP,Kyoto,2021-02-22,0.0
JP,Kyoto,2021-02-23,0.0
JP,Kyoto,2021-02-24,0.0
JP,Kyoto,2021-02-25,0.0
JP,Kyoto,2021-02-26,4.1
JP,Kyoto,2021-02-27,0.0
JP,Kyoto,2021-02-28,0.0
JP,Kyoto,2021-03-01,0.9
JP,Kyoto,2021-03-02,28.0
JP,Kyoto,2021-03-03,0.0
JP,Kyoto,2021-03-04,0.1
JP,Kyoto,2021-03-05,11.6
JP,Kyoto,2021-03-06,0.9
JP,Kyoto,2021-03-07,0.4
JP,Kyoto,2021-03-08,2.5
JP,Kyoto,2021-03-09,0.0
JP,Kyoto,2021-03-10,0.0
JP,Kyoto,2021-03-11,0.0
JP,Kyoto,2021-03-12,10.9
JP,Kyoto,2021-03-13,31.1
JP,Kyoto,2021-03-14,0.0
JP,Kyoto,2021-03-15,0.0
JP,Kyoto,2021-03-16,1.0
JP,Kyoto,2021-03-17,0.2
JP,Kyoto,2021-03-18,0.0
JP,Kyoto,2021-03-19,0.0
JP,Kyoto,2021-03-20,2.3
JP,Kyoto,2021-03-21,34.5
JP,Kyoto,2021-03-22,0.1
JP,Kyoto,2021-03-23,0.0
JP,Kyoto,2021-03-24,0.0
JP,Kyoto,2021-03-25,2.7
JP,Kyoto,2021-03-26,0.0
JP,Kyoto,2021-03-27,0.0
JP,Kyoto,2021-03-28,16.7
JP,Kyoto,2021-03-29,0.3
JP,Kyoto,2021-03-30,0.0
JP,Kyoto,2021-03-31,0.0
JP,Kyoto,2021-04-01,0.0
JP,Kyoto,2021-04-02,0.1
JP,Kyoto,2021-04-03,0.0
JP,Kyoto,2021-04-04,23.4
JP,Kyoto,2021-04-05,1.5
JP,Kyoto,2021-04-06,5.7
JP,Kyoto,2021-04-07,0.0
JP,Kyoto,2021-04-08,0.4
JP,Kyoto,2021-04-09,0.0
JP,Kyoto,2021-04-10,0.0
JP,Kyoto,2021-04-11,0.0
JP,Kyoto,2021-04-12,0.0
JP,Kyoto,2021-04-13,10.9
JP,Kyoto,2021-04-14,4.2
JP,Kyoto,2021-04-15,0.0
JP,Kyoto,2021-04-16,3.9
JP,Kyoto,2021-04-17,58.0
JP,Kyoto,2021-04-18,1.4
JP,Kyoto,2021-04-19,0.0
JP,Kyoto,2021-04-20,0.0
JP,Kyoto,2021-04-21,0.0
JP,Kyoto,2021-04-22,0.0
JP,Kyoto,2021-04-23,0.0
JP,Kyoto,2021-04-24,0.0
JP,Kyoto,2021-04-25,0.0
JP,Kyoto,2021-04-26,0.0
JP,Kyoto,2021-04-27,0.0
JP,Kyoto,2021-04-28,17.4
JP,Kyoto,2021-04-29,82.8
JP,Kyoto,2021-04-30,0.3
JP,Kyoto,2021-05-01,12.1
JP,Kyoto,2021-05-02,5.5
JP,Kyoto,2021-05-03,0.0
JP,Kyoto,2021-05-04,0.0
JP,Kyoto,2021-05-05,22.5
JP,Kyoto,2021-05-06,0.0
JP,Kyoto,2021-05-07,1.5
JP,Kyoto,2021-05-08,0.0
JP,Kyoto,2021-05-09,1.2
JP,Kyoto,2021-05-10,0.0
JP,Kyoto,2021-05-11,0.0
JP,Kyoto,2021-05-12,8.0
JP,Kyoto,2021-05-13,6.4
JP,Kyoto,2021-05-14,0.0
JP,Kyoto,2021-05-15,0.6
JP,Kyoto,2021-05-16,12.0
JP,Kyoto,2021-05-17,21.1
JP,Kyoto,2021-05-18,3.6
JP,Kyoto,2021-05-19,5.2
JP,Kyoto,2021-05-20,50.6
JP,Kyoto,2021-05-21,94.9
JP,Kyoto,2021-05-22,2.1
JP,Kyoto,2021-05-23,0.0
JP,Kyoto,2021-05-24,7.4
JP,Kyoto,2021-05-25,0.6
JP,Kyoto,2021-05-26,0.0
JP,Kyoto,2021-05-27,51.7
JP,Kyoto,2021-05-28,0.0
JP,Kyoto,2021-05-29,1.7
JP,Kyoto,2021-05-30,0.4
JP,Kyoto,2021-05-31,0.0
JP,Kyoto,2021-06-01,0.0
JP,Kyoto,2021-06-02,0.2
JP,Kyoto,2021-06-03,2.4
JP,Kyoto,2021-06-04,45.6
JP,Kyoto,2021-06-05,0.0
JP,Kyoto,2021-06-06,0.0
JP,Kyoto,2021-06-07,0.0
JP,Kyoto,2021-06-08,0.0
JP,Kyoto,2021-06-09,0.0
JP,Kyoto,2021-06-10,0.0
JP,Kyoto,2021-06-11,0.0
JP,Kyoto,2021-06-12,0.0
JP,Kyoto,2021-06-13,2.3
JP,Kyoto,2021-06-14,6.6
JP,Kyoto,2021-06-15,4.9
JP,Kyoto,2021-06-16,42.6
JP,Kyoto,2021-06-17,0.9
JP,Kyoto,2021-06-18,5.6
JP,Kyoto,2021-06-19,30.2
JP,Kyoto,2021-06-20,0.0
JP,Kyoto,2021-06-21,0.0
JP,Kyoto,2021-06-22,0.9
JP,Kyoto,2021-06-23,1.7
JP,Kyoto,2021-06-24,11.0
JP,Kyoto,2021-06-25,25.4
JP,Kyoto,2021-06-26,2.3
JP,Kyoto,2021-06-27,0.7
JP,Kyoto,2021-06-28,2.8
JP,Kyoto,2021-06-29,5.2
JP,Kyoto,2021-06-30,7.3
JP,Kyoto,2021-07-01,64.7
JP,Kyoto,2021-07-02,32.4
JP,Kyoto,2021-07-03,54.0
JP,Kyoto,2021-07-04,5.7
JP,Kyoto,2021-07-05,18.3
JP,Kyoto,2021-07-06,0.8
JP,Kyoto,2021-07-07,45.6
JP,Kyoto,2021-07-08,41.3
JP,Kyoto,2021-07-09,30.6
JP,Kyoto,2021-07-10,0.4
JP,Kyoto,2021-07-11,1.7
JP,Kyoto,2021-07-12,5.6
JP,Kyoto,2021-07-13,3.5
JP,Kyoto,2021-07-14,8.5
JP,Kyoto,2021-07-15,5.4
JP,Kyoto,2021-07-16,0.3
JP,Kyoto,2021-07-17,0.2
JP,Kyoto,2021-07-18,0.8
JP,Kyoto,2021-07-19,0.1
JP,Kyoto,2021-07-20,0.4
JP,Kyoto,2021-07-21,0.0
JP,Kyoto,2021-07-22,0.0
JP,Kyoto,2021-07-23,0.0
JP,Kyoto,2021-07-24,0.0
JP,Kyoto,2021-07-25,0.2
JP,Kyoto,2021-07-26,0.0
JP,Kyoto,2021-07-27,0.3
JP,Kyoto,2021-07-28,2.4
JP,Kyoto,2021-07-29,0.6
JP,Kyoto,2021-07-30,0.3
JP,Kyoto,2021-07-31,1.7
JP,Kyoto,2021-08-01,8.2
JP,Kyoto,2021-08-02,4.8
JP,Kyoto,2021-08-03,10.6
JP,Kyoto,2021-08-04,0.3
JP,Kyoto,2021-08-05,0.0
JP,Kyoto,2021-08-06,0.2
JP,Kyoto,2021-08-07,0.2
JP,Kyoto,2021-08-08,0.1
JP,Kyoto,2021-08-09,16.8
JP,Kyoto,2021-08-10,0.1
JP,Kyoto,2021-08-11,0.0
JP,Kyoto,2021-08-12,63.2
JP,Kyoto,2021-08-13,80.9
JP,Kyoto,2021-08-14,67.7
JP,Kyoto,2021-08-15,27.4
JP,Kyoto,2021-08-16,6.5
JP,Kyoto,2021-08-17,28.5
JP,Kyoto,2021-08-18,10.3
JP,Kyoto,2021-08-19,57.8
JP,Kyoto,2021-08-20,10.7
JP,Kyoto,2021-08-21,2.1
JP,Kyoto,2021-08-22,7.6
JP,Kyoto,2021-08-23,13.9
JP,Kyoto,2021-08-24,0.9
JP,Kyoto,2021-08-25,0.0
JP,Kyoto,2021-08-26,2.2
JP,Kyoto,2021-08-27,2.9
JP,Kyoto,2021-08-28,0.7
JP,Kyoto,2021-08-29,0.7
JP,Kyoto,2021-08-30,1.4
JP,Kyoto,2021-08-31,0.4
JP,Kyoto,2021-09-01,1.1
JP,Kyoto,2021-09-02,35.4
JP,Kyoto,2021-09-03,34.0
JP,Kyoto,2021-09-04,40.4
JP,Kyoto,2021-09-05,0.3
JP,Kyoto,2021-09-06,1.0
JP,Kyoto,2021-09-07,2.1
JP,Kyoto,2021-09-08,5.8
JP,Kyoto,2021-09-09,27.9
JP,Kyoto,2021-09-10,0.0
JP,Kyoto,2021-09-11,1.2
JP,Kyoto,2021-09-12,0.6
JP,Kyoto,2021-09-13,0.1
JP,Kyoto,2021-09-14,14.4
JP,Kyoto,2021-09-15,0.3
JP,Kyoto,2021-09-16,0.4
JP,Kyoto,2021-09-17,24.4
JP,Kyoto,2021-09-18,10.4
JP,Kyoto,2021-09-19,0.0
JP,Kyoto,2021-09-20,0.6
JP,Kyoto,2021-09-21,0.4
JP,Kyoto,2021-09-22,5.6
JP,Kyoto,2021-09-23,0.8
JP,Kyoto,2021-09-24,0.0
JP,Kyoto,2021-09-25,2.6
JP,Kyoto,2021-09-26,23.2
JP,Kyoto,2021-09-27,0.0
JP,Kyoto,2021-09-28,0.0
JP,Kyoto,2021-09-29,0.0
JP,Kyoto,2021-09-30,1.8
JP,Kyoto,2021-10-01,0.4
JP,Kyoto,2021-10-02,0.0
JP,Kyoto,2021-10-03,0.0
JP,Kyoto,2021-10-04,0.0
JP,Kyoto,2021-10-05,0.0
JP,Kyoto,2021-10-06,0.0
JP,Kyoto,2021-10-07,1.5
JP,Kyoto,2021-10-08,0.7
JP,Kyoto,2021-10-09,0.0
JP,Kyoto,2021-10-10,0.7
JP,Kyoto,2021-10-11,2.6
JP,Kyoto,2021-10-12,8.7
JP,Kyoto,2021-10-13,2.4
JP,Kyoto,2021-10-14,0.0
JP,Kyoto,2021-10-15,0.0
JP,Kyoto,2021-10-16,9.0
JP,Kyoto,2021-10-17,9.7
JP,Kyoto,2021-10-18,0.0
JP,Kyoto,2021-10-19,0.5
JP,Kyoto,2021-10-20,0.0
JP,Kyoto,2021-10-21,0.1
JP,Kyoto,2021-10-22,0.0
JP,Kyoto,2021-10-23,0.0
JP,Kyoto,2021-10-24,0.0
JP,Kyoto,2021-10-25,40.2
JP,Kyoto,2021-10-26,0.6
JP,Kyoto,2021-10-27,0.0
JP,Kyoto,2021-10-28,0.0
JP,Kyoto,2021-10-29,0.0
JP,Kyoto,2021-10-30,0.0
JP,Kyoto,2021-10-31,1.9
JP,Kyoto,2021-11-01,0.0
JP,Kyoto,2021-11-02,0.0
JP,Kyoto,2021-11-03,0.0
JP,Kyoto,2021-11-04,0.0
JP,Kyoto,2021-11-05,0.3
JP,Kyoto,2021-11-06,0.0
JP,Kyoto,2021-11-07,0.3
JP,Kyoto,2021-11-08,1.1
JP,Kyoto,2021-11-09,35.9
JP,Kyoto,2021-11-10,0.0
JP,Kyoto,2021-11-11,0.4
JP,Kyoto,2021-11-12,3.1
JP,Kyoto,2021-11-13,0.0
JP,Kyoto,2021-11-14,0.0
JP,Kyoto,2021-11-15,0.5
JP,Kyoto,2021-11-16,0.1
JP,Kyoto,2021-11-17,0.6
JP,Kyoto,2021-11-18,0.0
JP,Kyoto,2021-11-19,0.0
JP,Kyoto,2021-11-20,0.0
JP,Kyoto,2021-11-21,0.0
JP,Kyoto,2021-11-22,24.5
JP,Kyoto,2021-11-23,0.0
JP,Kyoto,2021-11-24,0.0
JP,Kyoto,2021-11-25,0.2
JP,Kyoto,2021-11-26,0.0
JP,Kyoto,2021-11-27,0.8
JP,Kyoto,2021-11-28,0.0
JP,Kyoto,2021-11-29,0.0
JP,Kyoto,2021-11-30,5.3
JP,Kyoto,2021-12-01,34.8
JP,Kyoto,2021-12-02,0.0
JP,Kyoto,2021-12-03,0.0
JP,Kyoto,2021-12-04,0.0
JP,Kyoto,2021-12-05,0.1
JP,Kyoto,2021-12-06,1.5
JP,Kyoto,2021-12-07,36.9
JP,Kyoto,2021-12-08,0.1
JP,Kyoto,2021-12-09,0.0
JP,Kyoto,2021-12-10,0.0
JP,Kyoto,2021-12-11,0.0
JP,Kyoto,2021-12-12,0.3
JP,Kyoto,2021-12-13,0.2
JP,Kyoto,2021-12-14,0.0
JP,Kyoto,2021-12-15,0.0
JP,Kyoto,2021-12-16,3.7
JP,Kyoto,2021-12-17,20.7
JP,Kyoto,2021-12-18,0.2
JP,Kyoto,2021-12-19,0.1
JP,Kyoto,2021-12-20,0.0
JP,Kyoto,2021-12-21,0.0
JP,Kyoto,2021-12-22,0.0
JP,Kyoto,2021-12-23,0.0
JP,Kyoto,2021-12-24,2.9
JP,Kyoto,2021-12-25,5.9
JP,Kyoto,2021-12-26,0.0
JP,Kyoto,2021-12-27,0.2
JP,Kyoto,2021-12-28,0.5
JP,Kyoto,2021-12-29,0.0
JP,Kyoto,2021-12-30,0.8
JP,Kyoto,2021-12-31,0.0
JP,Kyoto,2022-01-01,0.1
JP,Kyoto,2022-01-02,0.0
JP,Kyoto,2022-01-03,0.0
JP,Kyoto,2022-01-04,0.4
JP,Kyoto,2022-01-05,0.2
JP,Kyoto,2022-01-06,0.0
JP,Kyoto,2022-01-07,0.5
JP,Kyoto,2022-01-08,0.1
JP,Kyoto,2022-01-09,0.0
JP,Kyoto,2022-01-10,0.0
JP,Kyoto,2022-01-11,10.6
JP,Kyoto,2022-01-12,0.0
JP,Kyoto,2022-01-13,0.3
JP,Kyoto,2022-01-14,0.2
JP,Kyoto,2022-01-15,0.0
JP,Kyoto,2022-01-16,0.7
JP,Kyoto,2022-01-17,0.1
JP,Kyoto,2022-01-18,0.0
JP,Kyoto,2022-01-19,0.1
JP,Kyoto,2022-01-20,0.4
JP,Kyoto,2022-01-21,0.0
JP,Kyoto,2022-01-22,0.0
JP,Kyoto,2022-01-23,17.2
JP,Kyoto,2022-01-24,0.2
JP,Kyoto,2022-01-25,0.0
JP,Kyoto,2022-01-26,0.0
JP,Kyoto,2022-01-27,0.0
JP,Kyoto,2022-01-28,0.0
JP,Kyoto,2022-01-29,0.0
JP,Kyoto,2022-01-30,0.0
JP,Kyoto,2022-01-31,0.0
JP,Kyoto,2022-02-01,0.4
JP,Kyoto,2022-02-02,0.0
JP,Kyoto,2022-02-03,0.0
JP,Kyoto,2022-02-04,0.0
JP,Kyoto,2022-02-05,0.0
JP,Kyoto,2022-02-06,0.0
JP,Kyoto,2022-02-07,0.0
JP,Kyoto,2022-02-08,0.0
JP,Kyoto,2022-02-09,0.0
JP,Kyoto,2022-02-10,0.7
JP,Kyoto,2022-02-11,0.0
JP,Kyoto,2022-02-12,0.0
JP,Kyoto,2022-02-13,6.9
JP,Kyoto,2022-02-14,0.0
JP,Kyoto,2022-02-15,4.0
JP,Kyoto,2022-02-16,0.0
JP,Kyoto,2022-02-17,0.0
JP,Kyoto,2022-02-18,0.0
JP,Kyoto,2022-02-19,7.7
JP,Kyoto,2022-02-20,0.7
JP,Kyoto,2022-02-21,0.0
JP,Kyoto,2022-02-22,0.2
JP,Kyoto,2022-02-23,0.0
JP,Kyoto,2022-02-24,0.0
JP,Kyoto,2022-02-25,0.0
JP,Kyoto,2022-02-26,0.0
JP,Kyoto,2022-02-27,0.1
JP,Kyoto,2022-02-28,0.0
JP,Kyoto,2022-03-01,10.1
JP,Kyoto,2022-03-02,1.2
JP,Kyoto,2022-03-03,0.0
JP,Kyoto,2022-03-04,0.0
JP,Kyoto,2022-03-05,3.5
JP,Kyoto,2022-03-06,0.2
JP,Kyoto,2022-03-07,0.0
JP,Kyoto,2022-03-08,0.0
JP,Kyoto,2022-03-09,0.1
JP,Kyoto,2022-03-10,0.0
JP,Kyoto,2022-03-11,0.0
JP,Kyoto,2022-03-12,0.3
JP,Kyoto,2022-03-13,0.2
JP,Kyoto,2022-03-14,2.7
JP,Kyoto,2022-03-15,4.4
JP,Kyoto,2022-03-16,0.0
JP,Kyoto,2022-03-17,0.0
JP,Kyoto,2022-03-18,35.6
JP,Kyoto,2022-03-19,2.0
JP,Kyoto,2022-03-20,0.0
JP,Kyoto,2022-03-21,0.0
JP,Kyoto,2022-03-22,16.0
JP,Kyoto,2022-03-23,1.3
JP,Kyoto,2022-03-24,0.2
JP,Kyoto,2022-03-25,0.0
JP,Kyoto,2022-03-26,19.8
JP,Kyoto,2022-03-27,0.9
JP,Kyoto,2022-03-28,0.0
JP,Kyoto,2022-03-29,0.0
JP,Kyoto,2022-03-30,0.0
JP,Kyoto,2022-03-31,4.9
JP,Kyoto,2022-04-01,1.4
JP,Kyoto,2022-04-02,1.9
JP,Kyoto,2022-04-03,2.2
JP,Kyoto,2022-04-04,0.0
JP,Kyoto,2022-04-05,0.0
JP,Kyoto,2022-04-06,0.0
JP,Kyoto,2022-04-07,0.4
JP,Kyoto,2022-04-08,0.0
JP,Kyoto,2022-04-09,0.0
JP,Kyoto,2022-04-10,0.0
JP,Kyoto,2022-04-11,0.0
JP,Kyoto,2022-04-12,0.0
JP,Kyoto,2022-04-13,0.1
JP,Kyoto,2022-04-14,14.0
JP,Kyoto,2022-04-15,6.1
JP,Kyoto,2022-04-16,0.5
JP,Kyoto,2022-04-17,0.3
JP,Kyoto,2022-04-18,0.0
JP,Kyoto,2022-04-19,0.0
JP,Kyoto,2022-04-20,0.0
JP,Kyoto,2022-04-21,17.0
JP,Kyoto,2022-04-22,0.4
JP,Kyoto,2022-04-23,1.7
JP,Kyoto,2022-04-24,8.8
JP,Kyoto,2022-04-25,0.0
JP,Kyoto,2022-04-26,15.4
JP,Kyoto,2022-04-27,12.5
JP,Kyoto,2022-04-28,0.0
JP,Kyoto,2022-04-29,42.1
JP,Kyoto,2022-04-30,0.3
JP,Kyoto,2022-05-01,9.3
JP,Kyoto,2022-05-02,2.3
JP,Kyoto,2022-05-03,0.0
JP,Kyoto,2022-05-04,0.0
JP,Kyoto,2022-05-05,0.0
JP,Kyoto,2022-05-06,0.0
JP,Kyoto,2022-05-07,0.7
JP,Kyoto,2022-05-08,0.1
JP,Kyoto,2022-05-09,1.7
JP,Kyoto,2022-05-10,0.0
JP,Kyoto,2022-05-11,2.0
JP,Kyoto,2022-05-12,20.4
JP,Kyoto,2022-05-13,17.1
JP,Kyoto,2022-05-14,12.3
JP,Kyoto,2022-05-15,0.0
JP,Kyoto,2022-05-16,0.0
JP,Kyoto,2022-05-17,0.0
JP,Kyoto,2022-05-18,0.0
JP,Kyoto,2022-05-19,0.0
JP,Kyoto,2022-05-20,0.0
JP,Kyoto,2022-05-21,0.5
JP,Kyoto,2022-05-22,0.0
JP,Kyoto,2022-05-23,0.0
JP,Kyoto,2022-05-24,0.2
JP,Kyoto,2022-05-25,1.1
JP,Kyoto,2022-05-26,23.6
JP,Kyoto,2022-05-27,40.6
JP,Kyoto,2022-05-28,0.1
JP,Kyoto,2022-05-29,0.0
JP,Kyoto,2022-05-30,20.1
JP,Kyoto,2022-05-31,9.9
JP,Kyoto,2022-06-01,0.0
JP,Kyoto,2022-06-02,0.0
